Date,Meal,Food_Item,Calories,Protein_g,Carbs_g,Fat_g,Meal_Time,Water_ml
2022-12-15,Dinner,,,,,,,
2022-12-16,Breakfast,Smoothie,264.0,17.6,28.2,15.9,08:00,587.0
2022-12-16,Lunch,,,,,,,
2022-12-16,Supper,Nuts,676.0,10.8,64.7,27.7,17:00,1561.0
2022-12-16,Dinner,Vegetables,608.0,41.5,72.2,21.8,,15.0
2022-12-17,Breakfast,,,,,,,
2022-12-17,Lunch,Curd,640.0,21.3,55.1,19.2,13:00,39.0
2022-12-17,Supper,Yogurt,609.0,10.8,,23.7,,1345.0
2022-12-17,Dinner,,,,,,,
2022-12-18,Breakfast,Toast,587.0,40.2,,17.2,08:00,
2022-12-18,Lunch,Curd,385.0,25.1,69.7,15.8,13:00,616.0
2022-12-18,Supper,Sandwich,288.0,34.7,83.2,14.4,17:00,542.0
2022-12-18,Dinner,Vegetables,255.0,38.8,35.0,17.0,20:30,285.0
2022-12-19,Breakfast,Pancakes,570.0,31.5,31.6,23.9,08:00,1425.0
2022-12-19,Lunch,Rice,321.0,14.5,41.4,19.6,13:00,1220.0
2022-12-19,Supper,Yogurt,296.0,23.7,35.0,18.2,17:00,176.0
2022-12-19,Dinner,Tofu,382.0,,43.0,10.8,20:30,24.0
2022-12-20,Breakfast,Pancakes,563.0,25.3,78.5,,08:00,752.0
2022-12-20,Lunch,,,,,,,
2022-12-20,Supper,Fruit,271.0,30.6,45.2,20.1,17:00,850.0
2022-12-20,Dinner,Roti,486.0,,74.6,9.8,20:30,331.0
2022-12-21,Breakfast,,,,,,,
2022-12-21,Lunch,Chicken,424.0,33.7,60.7,,13:00,1314.0
2022-12-21,Supper,,,,,,,
2022-12-21,Dinner,Soup,545.0,29.3,,24.6,20:30,91.0
2022-12-22,Breakfast,Oats,610.0,,32.4,8.9,08:00,879.0
2022-12-22,Lunch,Paneer,407.0,37.9,63.7,16.5,13:00,24.0
2022-12-22,Supper,Yogurt,476.0,,75.5,18.0,17:00,1681.0
2022-12-22,Dinner,,,,,,,
2022-12-23,Breakfast,Toast,635.0,44.6,38.9,19.3,08:00,
2022-12-23,Lunch,Dal,490.0,25.0,51.7,34.7,13:00,1420.0
2022-12-23,Supper,Nuts,581.0,23.4,86.4,23.9,17:00,1111.0
2022-12-23,Dinner,Roti,601.0,16.0,71.8,24.6,20:30,632.0
2022-12-24,Breakfast,Poha,577.0,32.5,29.4,15.4,,795.0
2022-12-24,Lunch,Chicken,431.0,43.5,47.3,10.9,13:00,751.0
2022-12-24,Supper,,,,,,,
2022-12-24,Dinner,,,,,,,
2022-12-25,Breakfast,Pancakes,418.0,11.8,84.5,32.5,08:00,1623.0
2022-12-25,Lunch,,,,,,,
2022-12-25,Supper,Yogurt,354.0,26.7,75.9,,17:00,853.0
2022-12-25,Dinner,,,,,,,
2022-12-26,Breakfast,Oats,681.0,41.9,73.8,9.7,08:00,1714.0
2022-12-26,Lunch,Salad,648.0,27.1,54.6,13.6,13:00,48.0
2022-12-26,Supper,Nuts,554.0,33.2,81.6,30.3,17:00,471.0
2022-12-26,Dinner,Khichdi,458.0,28.5,,,20:30,431.0
2022-12-27,Breakfast,,,,,,,
2022-12-27,Lunch,Rice,298.0,34.2,60.5,26.9,13:00,178.0
2022-12-27,Supper,Sandwich,464.0,,67.0,34.6,17:00,1.0
2022-12-27,Dinner,,,,,,,
2022-12-28,Breakfast,Oats,469.0,27.8,89.9,26.8,,889.0
2022-12-28,Lunch,Dal,269.0,22.5,30.6,27.7,13:00,474.0
2022-12-28,Supper,,,,,,,
2022-12-28,Dinner,Vegetables,367.0,25.1,63.7,17.4,20:30,131.0
2022-12-29,Breakfast,Eggs,480.0,39.9,39.3,9.7,,559.0
2022-12-29,Lunch,Paneer,379.0,38.2,,17.1,13:00,311.0
2022-12-29,Supper,Sandwich,360.0,39.4,77.4,8.4,17:00,610.0
2022-12-29,Dinner,,,,,,,
2022-12-30,Breakfast,Toast,327.0,37.4,29.6,31.6,08:00,861.0
2022-12-30,Lunch,Salad,651.0,39.0,88.7,16.8,13:00,781.0
2022-12-30,Supper,,,,,,,
2022-12-30,Dinner,Tofu,582.0,23.9,,22.5,20:30,588.0
2022-12-31,Breakfast,Smoothie,450.0,28.4,32.5,34.8,08:00,336.0
2022-12-31,Lunch,,,,,,,
2022-12-31,Supper,Nuts,539.0,23.4,51.7,26.2,17:00,18.0
2022-12-31,Dinner,Tofu,455.0,33.1,60.6,21.4,20:30,
2023-01-01,Breakfast,Toast,492.0,19.2,38.6,28.7,08:00,516.0
2023-01-01,Lunch,Chicken,651.0,12.6,27.0,26.8,13:00,786.0
2023-01-01,Supper,,,,,,,
2023-01-01,Dinner,,,,,,,
2023-01-02,Breakfast,Toast,465.0,13.5,73.0,27.1,08:00,567.0
2023-01-02,Lunch,,,,,,,
2023-01-02,Supper,Sandwich,659.0,,,19.3,17:00,
2023-01-02,Dinner,Vegetables,321.0,,61.6,15.5,20:30,102.0
2023-01-03,Breakfast,Pancakes,657.0,13.0,,,,320.0
2023-01-03,Lunch,Chicken,412.0,39.6,85.1,21.6,13:00,407.0
2023-01-03,Supper,Nuts,662.0,42.6,32.0,31.3,17:00,1358.0
2023-01-03,Dinner,Roti,606.0,40.2,67.9,27.5,20:30,119.0
2023-01-04,Breakfast,Poha,520.0,25.0,63.4,27.8,08:00,361.0
2023-01-04,Lunch,,,,,,,
2023-01-04,Supper,Sandwich,321.0,42.8,33.9,21.2,17:00,500.0
2023-01-04,Dinner,,,,,,,
2023-01-05,Breakfast,,,,,,,
2023-01-05,Lunch,,,,,,,
2023-01-05,Supper,Sprouts,611.0,42.1,,9.5,17:00,245.0
2023-01-05,Dinner,Soup,489.0,11.1,58.0,27.8,20:30,660.0
2023-01-06,Breakfast,Pancakes,484.0,10.2,26.9,23.2,08:00,
2023-01-06,Lunch,Curd,634.0,13.9,77.8,30.4,13:00,354.0
2023-01-06,Supper,,,,,,,
2023-01-06,Dinner,,,,,,,
2023-01-07,Breakfast,Smoothie,593.0,44.1,41.8,16.4,08:00,905.0
2023-01-07,Lunch,,,,,,,
2023-01-07,Supper,Nuts,683.0,16.2,85.1,28.6,17:00,541.0
2023-01-07,Dinner,Khichdi,506.0,38.0,27.4,34.6,20:30,393.0
2023-01-08,Breakfast,Eggs,594.0,25.1,55.8,28.1,08:00,1708.0
2023-01-08,Lunch,,,,,,,
2023-01-08,Supper,,,,,,,
2023-01-08,Dinner,Vegetables,351.0,36.3,64.7,10.7,20:30,579.0
2023-01-09,Breakfast,Oats,648.0,16.8,,8.6,08:00,182.0
2023-01-09,Lunch,Salad,685.0,33.0,84.7,18.8,13:00,918.0
2023-01-09,Supper,Nuts,297.0,29.0,87.2,12.2,17:00,179.0
2023-01-09,Dinner,Roti,508.0,22.1,,23.3,20:30,1083.0
2023-01-10,Breakfast,Toast,280.0,33.3,,31.8,08:00,875.0
2023-01-10,Lunch,Salad,650.0,29.1,38.3,28.4,13:00,
2023-01-10,Supper,Yogurt,258.0,20.9,87.0,29.2,17:00,494.0
2023-01-10,Dinner,Fish,493.0,,81.8,32.0,,234.0
2023-01-11,Breakfast,Oats,387.0,24.1,74.7,14.6,08:00,591.0
2023-01-11,Lunch,Paneer,382.0,24.9,86.1,19.6,13:00,751.0
2023-01-11,Supper,Fruit,423.0,38.6,59.7,17.1,,267.0
2023-01-11,Dinner,Khichdi,469.0,34.7,,26.4,20:30,579.0
2023-01-12,Breakfast,Oats,547.0,29.9,,20.2,08:00,253.0
2023-01-12,Lunch,Curd,440.0,35.6,65.6,14.4,13:00,749.0
2023-01-12,Supper,Fruit,526.0,11.2,35.9,,17:00,1175.0
2023-01-12,Dinner,Tofu,656.0,,25.4,20.5,,257.0
2023-01-13,Breakfast,Eggs,316.0,43.2,49.0,8.3,08:00,18.0
2023-01-13,Lunch,Paneer,316.0,35.9,36.8,33.9,13:00,2440.0
2023-01-13,Supper,Yogurt,395.0,,,22.8,17:00,350.0
2023-01-13,Dinner,Fish,622.0,,52.3,10.7,20:30,451.0
2023-01-14,Breakfast,Oats,671.0,44.3,58.7,33.0,,395.0
2023-01-14,Lunch,,,,,,,
2023-01-14,Supper,Sandwich,288.0,18.6,62.5,19.3,17:00,2095.0
2023-01-14,Dinner,,,,,,,
2023-01-15,Breakfast,,,,,,,
2023-01-15,Lunch,Chicken,693.0,13.5,42.7,34.4,13:00,382.0
2023-01-15,Supper,Yogurt,597.0,40.9,,30.2,17:00,176.0
2023-01-15,Dinner,,,,,,,
2023-01-16,Breakfast,Pancakes,614.0,17.2,44.6,13.4,08:00,52.0
2023-01-16,Lunch,Paneer,326.0,,28.0,17.3,13:00,538.0
2023-01-16,Supper,Yogurt,417.0,34.0,85.6,12.0,17:00,92.0
2023-01-16,Dinner,Fish,401.0,34.6,38.2,26.0,20:30,1450.0
2023-01-17,Breakfast,Poha,404.0,13.9,72.2,33.5,08:00,
2023-01-17,Lunch,,,,,,,
2023-01-17,Supper,Sprouts,266.0,22.3,40.7,9.7,17:00,1078.0
2023-01-17,Dinner,,,,,,,
2023-01-18,Breakfast,,,,,,,
2023-01-18,Lunch,Salad,355.0,34.2,59.6,19.7,13:00,114.0
2023-01-18,Supper,Nuts,432.0,,,10.5,17:00,1093.0
2023-01-18,Dinner,,,,,,,
2023-01-19,Breakfast,Smoothie,374.0,29.6,80.2,34.9,,1972.0
2023-01-19,Lunch,Curd,440.0,38.9,57.8,32.7,13:00,1123.0
2023-01-19,Supper,Fruit,642.0,16.6,85.2,8.9,17:00,279.0
2023-01-19,Dinner,Soup,334.0,44.4,76.0,32.2,20:30,47.0
2023-01-20,Breakfast,Oats,394.0,34.3,,34.0,08:00,1093.0
2023-01-20,Lunch,Dal,480.0,21.8,36.0,23.7,13:00,16.0
2023-01-20,Supper,Sandwich,264.0,13.3,47.5,9.0,17:00,700.0
2023-01-20,Dinner,,,,,,,
2023-01-21,Breakfast,Eggs,465.0,43.9,33.9,19.3,08:00,65.0
2023-01-21,Lunch,,,,,,,
2023-01-21,Supper,Nuts,370.0,31.7,40.3,23.1,17:00,1344.0
2023-01-21,Dinner,Fish,300.0,14.0,60.7,8.0,20:30,177.0
2023-01-22,Breakfast,Smoothie,253.0,16.2,55.2,8.5,08:00,687.0
2023-01-22,Lunch,Chicken,369.0,25.2,33.2,19.8,13:00,1298.0
2023-01-22,Supper,,,,,,,
2023-01-22,Dinner,Fish,477.0,21.5,62.1,14.6,20:30,184.0
2023-01-23,Breakfast,Pancakes,347.0,39.1,27.9,16.3,08:00,956.0
2023-01-23,Lunch,Salad,587.0,33.3,,33.2,13:00,1362.0
2023-01-23,Supper,Yogurt,305.0,30.7,39.9,,17:00,260.0
2023-01-23,Dinner,Tofu,425.0,,80.4,14.7,20:30,350.0
2023-01-24,Breakfast,Toast,677.0,22.6,81.7,31.7,08:00,442.0
2023-01-24,Lunch,,,,,,,
2023-01-24,Supper,Fruit,389.0,11.9,,,17:00,1159.0
2023-01-24,Dinner,Soup,541.0,26.5,42.3,17.3,20:30,89.0
2023-01-25,Breakfast,Eggs,418.0,36.4,85.7,13.9,08:00,993.0
2023-01-25,Lunch,Chicken,467.0,19.2,46.4,10.9,13:00,245.0
2023-01-25,Supper,Nuts,673.0,37.2,80.6,19.8,17:00,32.0
2023-01-25,Dinner,Khichdi,395.0,30.2,79.0,13.1,20:30,1279.0
2023-01-26,Breakfast,,,,,,,
2023-01-26,Lunch,Curd,604.0,35.7,45.9,,13:00,500.0
2023-01-26,Supper,Nuts,454.0,45.0,50.3,18.4,17:00,1307.0
2023-01-26,Dinner,Tofu,321.0,11.2,,31.4,20:30,40.0
2023-01-27,Breakfast,Oats,426.0,42.5,31.1,18.0,08:00,
2023-01-27,Lunch,,,,,,,
2023-01-27,Supper,Yogurt,359.0,42.5,60.9,29.5,17:00,504.0
2023-01-27,Dinner,,,,,,,
2023-01-28,Breakfast,,,,,,,
2023-01-28,Lunch,Dal,351.0,43.0,68.6,,13:00,240.0
2023-01-28,Supper,Fruit,477.0,14.6,88.0,34.6,17:00,254.0
2023-01-28,Dinner,,,,,,,
2023-01-29,Breakfast,Pancakes,297.0,29.4,80.9,10.7,08:00,34.0
2023-01-29,Lunch,Paneer,409.0,30.9,65.2,8.9,13:00,1394.0
2023-01-29,Supper,Fruit,512.0,26.0,,31.0,17:00,157.0
2023-01-29,Dinner,Vegetables,581.0,21.0,56.3,34.2,20:30,719.0
2023-01-30,Breakfast,Poha,645.0,42.2,82.1,20.3,,703.0
2023-01-30,Lunch,Curd,378.0,,55.7,21.3,13:00,36.0
2023-01-30,Supper,,,,,,,
2023-01-30,Dinner,Roti,692.0,29.5,82.8,16.8,20:30,1013.0
2023-01-31,Breakfast,Poha,467.0,31.3,28.1,,08:00,200.0
2023-01-31,Lunch,,,,,,,
2023-01-31,Supper,Sandwich,461.0,30.2,70.8,,17:00,520.0
2023-01-31,Dinner,Soup,539.0,16.5,48.1,17.1,20:30,342.0
2023-02-01,Breakfast,Toast,256.0,18.7,64.6,26.6,08:00,2066.0
2023-02-01,Lunch,Paneer,647.0,44.9,83.5,33.0,13:00,
2023-02-01,Supper,Nuts,403.0,26.9,70.3,9.4,17:00,
2023-02-01,Dinner,Fish,306.0,25.7,48.6,34.9,20:30,130.0
2023-02-02,Breakfast,,,,,,,
2023-02-02,Lunch,,,,,,,
2023-02-02,Supper,Yogurt,504.0,41.2,,21.3,17:00,559.0
2023-02-02,Dinner,Vegetables,607.0,21.1,,32.5,20:30,910.0
2023-02-03,Breakfast,Pancakes,551.0,43.5,76.3,27.5,08:00,1751.0
2023-02-03,Lunch,Chicken,528.0,,67.7,25.7,13:00,221.0
2023-02-03,Supper,Nuts,347.0,19.7,41.2,14.3,17:00,253.0
2023-02-03,Dinner,Khichdi,410.0,26.9,28.6,,20:30,442.0
2023-02-04,Breakfast,Pancakes,266.0,13.8,70.3,13.6,08:00,1390.0
2023-02-04,Lunch,Rice,338.0,13.0,73.2,26.7,13:00,184.0
2023-02-04,Supper,Sandwich,518.0,43.8,62.8,,17:00,170.0
2023-02-04,Dinner,Tofu,642.0,14.5,50.7,15.3,,189.0
2023-02-05,Breakfast,Poha,669.0,18.7,88.3,18.7,,
2023-02-05,Lunch,Salad,503.0,38.6,58.6,,13:00,69.0
2023-02-05,Supper,Fruit,252.0,14.5,58.3,15.5,17:00,106.0
2023-02-05,Dinner,Vegetables,434.0,42.3,76.4,13.4,20:30,1589.0
2023-02-06,Breakfast,Pancakes,470.0,38.0,41.7,24.7,08:00,384.0
2023-02-06,Lunch,,,,,,,
2023-02-06,Supper,Nuts,358.0,12.3,58.5,17.3,17:00,378.0
2023-02-06,Dinner,Khichdi,611.0,42.2,68.5,8.4,20:30,2241.0
2023-02-07,Breakfast,Smoothie,470.0,38.5,65.2,30.6,,564.0
2023-02-07,Lunch,,,,,,,
2023-02-07,Supper,Nuts,314.0,39.7,34.0,23.7,17:00,2049.0
2023-02-07,Dinner,Khichdi,302.0,25.6,36.3,9.3,20:30,
2023-02-08,Breakfast,,,,,,,
2023-02-08,Lunch,Chicken,620.0,21.8,65.3,15.7,13:00,173.0
2023-02-08,Supper,,,,,,,
2023-02-08,Dinner,Tofu,446.0,36.0,26.5,33.9,20:30,
2023-02-09,Breakfast,Eggs,369.0,,62.5,33.2,08:00,1005.0
2023-02-09,Lunch,Dal,446.0,28.2,38.3,22.7,13:00,68.0
2023-02-09,Supper,Fruit,310.0,10.3,38.0,11.1,17:00,420.0
2023-02-09,Dinner,Vegetables,640.0,,32.8,10.8,20:30,851.0
2023-02-10,Breakfast,Toast,299.0,27.0,76.4,32.7,08:00,742.0
2023-02-10,Lunch,Chicken,378.0,34.3,46.9,10.8,13:00,2025.0
2023-02-10,Supper,Sprouts,382.0,22.3,39.1,,,
2023-02-10,Dinner,Vegetables,626.0,12.7,37.4,16.7,20:30,
2023-02-11,Breakfast,Pancakes,287.0,16.7,84.2,8.5,08:00,1708.0
2023-02-11,Lunch,Paneer,487.0,27.2,78.5,19.0,13:00,133.0
2023-02-11,Supper,Sprouts,436.0,20.5,36.8,20.0,17:00,365.0
2023-02-11,Dinner,Fish,458.0,32.1,63.5,11.3,20:30,714.0
2023-02-12,Breakfast,Oats,299.0,21.1,33.2,21.1,08:00,1430.0
2023-02-12,Lunch,Paneer,489.0,38.9,,17.3,13:00,193.0
2023-02-12,Supper,,,,,,,
2023-02-12,Dinner,Khichdi,629.0,27.0,,10.9,,70.0
2023-02-13,Breakfast,Eggs,338.0,,67.7,15.6,08:00,317.0
2023-02-13,Lunch,,,,,,,
2023-02-13,Supper,Sandwich,383.0,35.6,61.5,14.1,,301.0
2023-02-13,Dinner,Roti,689.0,32.4,81.7,19.1,20:30,765.0
2023-02-14,Breakfast,Eggs,684.0,43.1,25.9,17.4,08:00,680.0
2023-02-14,Lunch,,,,,,,
2023-02-14,Supper,Fruit,485.0,17.6,,22.1,17:00,697.0
2023-02-14,Dinner,,,,,,,
2023-02-15,Breakfast,Oats,345.0,24.7,,,08:00,362.0
2023-02-15,Lunch,Curd,422.0,29.8,55.4,32.0,13:00,391.0
2023-02-15,Supper,,,,,,,
2023-02-15,Dinner,Tofu,428.0,42.4,26.5,9.4,20:30,224.0
2023-02-16,Breakfast,Toast,436.0,40.6,63.9,26.6,08:00,304.0
2023-02-16,Lunch,,,,,,,
2023-02-16,Supper,Sprouts,699.0,22.2,74.5,23.7,17:00,1946.0
2023-02-16,Dinner,,,,,,,
2023-02-17,Breakfast,Eggs,530.0,24.9,82.9,19.6,08:00,99.0
2023-02-17,Lunch,,,,,,,
2023-02-17,Supper,Yogurt,571.0,39.1,31.2,11.0,17:00,1113.0
2023-02-17,Dinner,Vegetables,326.0,41.4,44.8,21.5,20:30,190.0
2023-02-18,Breakfast,,,,,,,
2023-02-18,Lunch,,,,,,,
2023-02-18,Supper,Fruit,422.0,30.0,73.0,22.5,17:00,
2023-02-18,Dinner,Fish,506.0,,74.1,30.0,20:30,24.0
2023-02-19,Breakfast,Oats,408.0,17.9,50.7,25.7,08:00,
2023-02-19,Lunch,Chicken,323.0,12.8,34.6,8.6,13:00,1269.0
2023-02-19,Supper,,,,,,,
2023-02-19,Dinner,Tofu,624.0,,34.0,11.6,20:30,575.0
2023-02-20,Breakfast,Oats,477.0,11.6,34.8,19.4,08:00,293.0
2023-02-20,Lunch,Dal,588.0,13.3,52.8,34.5,13:00,151.0
2023-02-20,Supper,,,,,,,
2023-02-20,Dinner,Soup,483.0,12.6,55.1,34.7,20:30,2168.0
2023-02-21,Breakfast,Pancakes,450.0,16.5,68.0,22.9,08:00,374.0
2023-02-21,Lunch,Curd,546.0,35.7,,29.8,13:00,92.0
2023-02-21,Supper,Sprouts,301.0,37.1,,9.0,17:00,
2023-02-21,Dinner,Fish,545.0,31.4,77.4,19.8,20:30,556.0
2023-02-22,Breakfast,Pancakes,611.0,13.5,,28.8,08:00,1336.0
2023-02-22,Lunch,Curd,672.0,10.7,80.8,32.8,13:00,84.0
2023-02-22,Supper,Yogurt,684.0,24.9,34.5,30.4,17:00,1158.0
2023-02-22,Dinner,Tofu,648.0,41.0,36.0,20.8,20:30,296.0
2023-02-23,Breakfast,Pancakes,382.0,20.9,83.9,23.8,08:00,195.0
2023-02-23,Lunch,Chicken,508.0,28.3,84.5,,13:00,
2023-02-23,Supper,Sandwich,272.0,12.6,51.3,9.1,17:00,825.0
2023-02-23,Dinner,,,,,,,
2023-02-24,Breakfast,Eggs,433.0,10.5,28.6,15.6,,232.0
2023-02-24,Lunch,,,,,,,
2023-02-24,Supper,Fruit,426.0,36.5,31.7,14.2,17:00,1783.0
2023-02-24,Dinner,Soup,399.0,35.5,45.1,18.1,20:30,614.0
2023-02-25,Breakfast,Oats,667.0,18.0,66.9,17.0,08:00,108.0
2023-02-25,Lunch,,,,,,,
2023-02-25,Supper,,,,,,,
2023-02-25,Dinner,Fish,457.0,28.4,69.2,28.4,20:30,713.0
2023-02-26,Breakfast,,,,,,,
2023-02-26,Lunch,Paneer,483.0,36.6,64.1,17.4,13:00,669.0
2023-02-26,Supper,Fruit,615.0,36.8,82.4,26.9,17:00,946.0
2023-02-26,Dinner,Vegetables,651.0,16.3,38.2,11.0,,37.0
2023-02-27,Breakfast,Smoothie,619.0,,52.0,13.0,,1136.0
2023-02-27,Lunch,,,,,,,
2023-02-27,Supper,Yogurt,347.0,,39.3,,17:00,480.0
2023-02-27,Dinner,Vegetables,309.0,33.8,,20.0,,455.0
2023-02-28,Breakfast,Eggs,615.0,34.5,66.5,22.4,08:00,994.0
2023-02-28,Lunch,,,,,,,
2023-02-28,Supper,Sprouts,256.0,31.5,78.5,22.7,17:00,836.0
2023-02-28,Dinner,Khichdi,583.0,33.7,69.5,13.9,20:30,329.0
2023-03-01,Breakfast,Smoothie,501.0,,76.5,12.6,08:00,598.0
2023-03-01,Lunch,Chicken,452.0,10.8,71.6,11.0,13:00,776.0
2023-03-01,Supper,Yogurt,672.0,39.0,37.4,29.8,17:00,367.0
2023-03-01,Dinner,,,,,,,
2023-03-02,Breakfast,,,,,,,
2023-03-02,Lunch,Rice,690.0,,55.7,,13:00,400.0
2023-03-02,Supper,Yogurt,593.0,14.7,85.6,32.2,17:00,438.0
2023-03-02,Dinner,Roti,577.0,39.8,62.7,22.0,20:30,1261.0
2023-03-03,Breakfast,Eggs,426.0,21.8,67.6,33.0,08:00,1976.0
2023-03-03,Lunch,Dal,386.0,16.9,59.2,22.5,13:00,909.0
2023-03-03,Supper,Sprouts,424.0,33.7,27.5,23.3,17:00,256.0
2023-03-03,Dinner,Fish,359.0,17.9,59.9,33.5,20:30,133.0
2023-03-04,Breakfast,Eggs,538.0,43.0,82.8,22.1,08:00,1940.0
2023-03-04,Lunch,,,,,,,
2023-03-04,Supper,,,,,,,
2023-03-04,Dinner,Tofu,420.0,28.9,39.6,34.3,20:30,80.0
2023-03-05,Breakfast,Smoothie,367.0,27.0,57.6,14.5,08:00,
2023-03-05,Lunch,,,,,,,
2023-03-05,Supper,Sandwich,573.0,21.7,25.1,16.3,17:00,434.0
2023-03-05,Dinner,Roti,318.0,42.6,54.3,26.1,20:30,1374.0
2023-03-06,Breakfast,,,,,,,
2023-03-06,Lunch,Rice,559.0,41.2,,13.8,13:00,711.0
2023-03-06,Supper,Nuts,431.0,32.6,38.6,19.3,17:00,193.0
2023-03-06,Dinner,,,,,,,
2023-03-07,Breakfast,Pancakes,531.0,23.5,,28.9,08:00,
2023-03-07,Lunch,Rice,402.0,19.9,,33.4,13:00,263.0
2023-03-07,Supper,Fruit,583.0,,,29.4,17:00,
2023-03-07,Dinner,,,,,,,
2023-03-08,Breakfast,Poha,407.0,29.3,32.5,33.5,08:00,1026.0
2023-03-08,Lunch,Rice,569.0,21.3,58.1,,13:00,29.0
2023-03-08,Supper,Sprouts,451.0,26.0,33.3,19.7,17:00,
2023-03-08,Dinner,Tofu,395.0,37.1,79.5,17.9,20:30,766.0
2023-03-09,Breakfast,Smoothie,592.0,33.6,52.4,31.6,08:00,1499.0
2023-03-09,Lunch,Salad,689.0,24.1,86.0,24.4,13:00,820.0
2023-03-09,Supper,Sandwich,442.0,41.1,74.1,27.7,17:00,819.0
2023-03-09,Dinner,Roti,488.0,21.6,54.6,22.4,20:30,59.0
2023-03-10,Breakfast,Poha,494.0,32.8,36.6,9.4,08:00,1228.0
2023-03-10,Lunch,,,,,,,
2023-03-10,Supper,,,,,,,
2023-03-10,Dinner,Soup,567.0,16.5,39.3,15.0,,223.0
2023-03-11,Breakfast,,,,,,,
2023-03-11,Lunch,Rice,290.0,34.4,,12.9,13:00,703.0
2023-03-11,Supper,Sandwich,537.0,18.1,84.6,19.0,17:00,1005.0
2023-03-11,Dinner,Roti,657.0,11.9,82.1,,20:30,571.0
2023-03-12,Breakfast,Pancakes,556.0,41.2,55.7,28.1,08:00,
2023-03-12,Lunch,Dal,640.0,13.2,,10.7,13:00,371.0
2023-03-12,Supper,,,,,,,
2023-03-12,Dinner,,,,,,,
2023-03-13,Breakfast,Oats,670.0,40.9,62.2,31.4,08:00,164.0
2023-03-13,Lunch,Dal,651.0,,64.4,17.9,13:00,210.0
2023-03-13,Supper,,,,,,,
2023-03-13,Dinner,,,,,,,
2023-03-14,Breakfast,Pancakes,636.0,28.4,33.3,,08:00,48.0
2023-03-14,Lunch,Chicken,335.0,,52.2,31.3,13:00,2338.0
2023-03-14,Supper,Yogurt,505.0,17.8,66.7,33.7,17:00,238.0
2023-03-14,Dinner,Fish,641.0,22.7,67.3,25.9,20:30,83.0
2023-03-15,Breakfast,Eggs,531.0,14.0,70.8,31.0,08:00,215.0
2023-03-15,Lunch,Rice,432.0,19.0,46.7,19.9,13:00,1345.0
2023-03-15,Supper,Sprouts,573.0,40.4,50.2,17.4,17:00,221.0
2023-03-15,Dinner,Fish,457.0,19.5,74.9,23.2,20:30,256.0
2023-03-16,Breakfast,Poha,516.0,18.5,41.2,18.2,08:00,139.0
2023-03-16,Lunch,,,,,,,
2023-03-16,Supper,Sandwich,683.0,25.2,37.5,21.2,17:00,
2023-03-16,Dinner,,,,,,,
2023-03-17,Breakfast,Smoothie,515.0,24.2,81.3,,,722.0
2023-03-17,Lunch,,,,,,,
2023-03-17,Supper,,,,,,,
2023-03-17,Dinner,Tofu,265.0,39.0,83.0,13.0,20:30,99.0
2023-03-18,Breakfast,Oats,264.0,15.5,37.3,29.8,,938.0
2023-03-18,Lunch,Paneer,474.0,31.4,87.8,26.1,13:00,468.0
2023-03-18,Supper,Sandwich,333.0,39.3,,16.6,17:00,113.0
2023-03-18,Dinner,Soup,463.0,22.7,73.9,18.1,20:30,322.0
2023-03-19,Breakfast,Pancakes,567.0,26.8,88.3,17.3,08:00,532.0
2023-03-19,Lunch,,,,,,,
2023-03-19,Supper,Sandwich,534.0,12.3,87.6,17.4,17:00,97.0
2023-03-19,Dinner,Soup,669.0,,85.5,31.0,20:30,
2023-03-20,Breakfast,Smoothie,515.0,11.8,83.0,14.1,08:00,213.0
2023-03-20,Lunch,Chicken,274.0,42.8,63.1,,13:00,1138.0
2023-03-20,Supper,Sandwich,432.0,,50.6,15.4,17:00,709.0
2023-03-20,Dinner,Vegetables,396.0,31.8,25.8,21.2,20:30,1227.0
2023-03-21,Breakfast,Oats,508.0,,81.0,20.2,08:00,548.0
2023-03-21,Lunch,Paneer,456.0,32.5,50.8,19.4,13:00,467.0
2023-03-21,Supper,,,,,,,
2023-03-21,Dinner,,,,,,,
2023-03-22,Breakfast,Pancakes,282.0,28.3,45.8,11.9,08:00,1389.0
2023-03-22,Lunch,Dal,655.0,17.6,32.6,21.5,13:00,992.0
2023-03-22,Supper,Nuts,377.0,,48.2,,17:00,26.0
2023-03-22,Dinner,Soup,255.0,26.9,48.1,16.7,20:30,368.0
2023-03-23,Breakfast,Oats,521.0,,27.3,26.9,08:00,29.0
2023-03-23,Lunch,Rice,603.0,26.4,45.2,19.8,13:00,1446.0
2023-03-23,Supper,,,,,,,
2023-03-23,Dinner,Tofu,672.0,26.7,81.3,8.6,20:30,1377.0
2023-03-24,Breakfast,Pancakes,429.0,29.7,30.0,25.6,08:00,1371.0
2023-03-24,Lunch,Paneer,674.0,,30.8,,13:00,177.0
2023-03-24,Supper,Yogurt,568.0,42.2,60.1,27.1,17:00,366.0
2023-03-24,Dinner,Khichdi,504.0,31.7,,32.0,20:30,933.0
2023-03-25,Breakfast,Oats,488.0,,55.2,10.3,08:00,
2023-03-25,Lunch,,,,,,,
2023-03-25,Supper,Sandwich,572.0,12.1,83.8,29.3,17:00,259.0
2023-03-25,Dinner,Soup,681.0,41.9,31.1,15.1,20:30,1129.0
2023-03-26,Breakfast,Eggs,481.0,15.9,50.6,28.7,08:00,802.0
